date,strategy,recommended,medium,aggressive,recommended_leverage_mode,medium_leverage_mode,aggressive_leverage_mode
1969-01-03,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-01-10,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-01-17,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-01-24,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-01-31,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-02-07,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-02-14,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-02-21,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-02-28,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-03-07,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-03-14,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-03-21,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-03-28,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-04-04,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-04-11,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-04-18,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-04-25,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-05-02,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-05-09,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-05-16,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-05-23,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-05-30,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-06-06,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-06-13,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-06-20,0.82024569,0.70107371,0.65000000,0.65000000,False,False,False
1969-06-27,0.82024569,0.70107371,0.65000000,0.65000000,False,False,False
1969-07-04,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-07-11,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-07-18,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-07-25,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-08-01,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-08-08,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-08-15,0.65000000,0.76917198,0.82024569,0.82024569,False,False,False
1969-08-22,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-08-29,0.65000000,0.76917198,0.82024569,0.82024569,False,False,False
1969-09-05,0.65000000,0.76917198,0.82024569,0.82024569,False,False,False
1969-09-12,0.65000000,0.76917198,0.82024569,0.82024569,False,False,False
1969-09-19,0.65000000,0.76917198,0.82024569,0.82024569,False,False,False
1969-09-26,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-10-03,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-10-10,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-10-17,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-10-24,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1969-10-31,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-11-07,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-11-14,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-11-21,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-11-28,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-12-05,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-12-12,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-12-19,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1969-12-26,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1970-01-02,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-01-09,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-01-16,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-01-23,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-01-30,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-02-06,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-02-13,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-02-20,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-02-27,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-03-06,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-03-13,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-03-20,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-03-27,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-04-03,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-04-10,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-04-17,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-04-24,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-05-01,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-05-08,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-05-15,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-05-22,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-05-29,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-06-05,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-06-12,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-06-19,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-06-26,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-07-03,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-07-10,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-07-17,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-07-24,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-07-31,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-08-07,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-08-14,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-08-21,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-08-28,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-09-04,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-09-11,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-09-18,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-09-25,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-10-02,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-10-09,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-10-16,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-10-23,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-10-30,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1970-11-06,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1970-11-13,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1970-11-20,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1970-11-27,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1970-12-04,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1970-12-11,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1970-12-18,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1970-12-25,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1971-01-01,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-01-08,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-01-15,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-01-22,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-01-29,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-02-05,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-02-12,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-02-19,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-02-26,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-03-05,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-03-12,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-03-19,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-03-26,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-04-02,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-04-09,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-04-16,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-04-23,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-04-30,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-05-07,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-05-14,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-05-21,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-05-28,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-06-04,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-06-11,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-06-18,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-06-25,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-07-02,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-07-09,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-07-16,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-07-23,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-07-30,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-08-06,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-08-13,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-08-20,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-08-27,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-09-03,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-09-10,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-09-17,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-09-24,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-10-01,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-10-08,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-10-15,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-10-22,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-10-29,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-11-05,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-11-12,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-11-19,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-11-26,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-12-03,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-12-10,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-12-17,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-12-24,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1971-12-31,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1972-01-07,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-01-14,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-01-21,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-01-28,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-02-04,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-02-11,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-02-18,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-02-25,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-03-03,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-03-10,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-03-17,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-03-24,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-03-31,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-04-07,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-04-14,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-04-21,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-04-28,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-05-05,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-05-12,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-05-19,0.55357903,1.42607371,1.80000000,3.30000000,True,True,True
1972-05-26,0.59802347,1.43940704,1.80000000,3.30000000,True,True,True
1972-06-02,0.59802347,1.43940704,1.80000000,3.30000000,True,True,True
1972-06-09,0.59802347,1.43940704,1.80000000,3.30000000,True,True,True
1972-06-16,0.59802347,1.43940704,1.80000000,3.30000000,True,True,True
1972-06-23,0.64246791,1.45274037,1.80000000,3.30000000,True,True,True
1972-06-30,0.64246791,1.45274037,1.80000000,3.30000000,True,True,True
1972-07-07,0.64246791,0.64246791,0.64246791,0.64246791,False,False,False
1972-07-14,0.64246791,0.64246791,0.64246791,0.64246791,False,False,False
1972-07-21,0.68691236,0.68691236,0.68691236,0.68691236,False,False,False
1972-07-28,0.68691236,0.68691236,0.68691236,0.68691236,False,False,False
1972-08-04,0.68691236,0.68691236,0.68691236,0.68691236,False,False,False
1972-08-11,0.68691236,0.68691236,0.68691236,0.68691236,False,False,False
1972-08-18,0.73135680,0.73135680,0.73135680,0.73135680,False,False,False
1972-08-25,0.73135680,0.73135680,0.73135680,0.73135680,False,False,False
1972-09-01,0.73135680,0.73135680,0.73135680,0.73135680,False,False,False
1972-09-08,0.73135680,0.73135680,0.73135680,0.73135680,False,False,False
1972-09-15,0.77580125,0.77580125,0.77580125,0.77580125,False,False,False
1972-09-22,0.77580125,0.77580125,0.77580125,0.77580125,False,False,False
1972-09-29,0.77580125,0.77580125,0.77580125,0.77580125,False,False,False
1972-10-06,0.77580125,0.77580125,0.77580125,0.77580125,False,False,False
1972-10-13,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1972-10-20,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1972-10-27,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1972-11-03,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1972-11-10,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1972-11-17,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1972-11-24,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1972-12-01,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1972-12-08,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1972-12-15,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1972-12-22,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1972-12-29,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-01-05,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-01-12,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-01-19,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-01-26,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-02-02,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-02-09,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-02-16,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-02-23,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-03-02,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-03-09,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-03-16,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-03-23,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-03-30,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-04-06,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-04-13,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-04-20,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-04-27,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-05-04,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-05-11,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-05-18,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-05-25,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-06-01,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-06-08,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-06-15,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-06-22,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-06-29,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-07-06,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-07-13,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-07-20,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-07-27,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-08-03,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-08-10,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-08-17,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-08-24,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-08-31,0.65000000,0.65000000,0.65000000,0.65000000,False,False,False
1973-09-07,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-09-14,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-09-21,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-09-28,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-10-05,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-10-12,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-10-19,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-10-26,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-11-02,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-11-09,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-11-16,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-11-23,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-11-30,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-12-07,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-12-14,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-12-21,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1973-12-28,0.82024569,0.82024569,0.82024569,0.82024569,False,False,False
1974-01-04,0.55000000,0.73917198,0.82024569,0.82024569,False,False,False
1974-01-11,0.55000000,0.73917198,0.82024569,0.82024569,False,False,False
1974-01-18,0.55000000,0.73917198,0.82024569,0.82024569,False,False,False
1974-01-25,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-02-01,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-02-08,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-02-15,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-02-22,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-03-01,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-03-08,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-03-15,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-03-22,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-03-29,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-04-05,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-04-12,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-04-19,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-04-26,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-05-03,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-05-10,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-05-17,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-05-24,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-05-31,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-06-07,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-06-14,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-06-21,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-06-28,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-07-05,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-07-12,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-07-19,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-07-26,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-08-02,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-08-09,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-08-16,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-08-23,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-08-30,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-09-06,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-09-13,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-09-20,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-09-27,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-10-04,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-10-11,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-10-18,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-10-25,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-11-01,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-11-08,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-11-15,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-11-22,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-11-29,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-12-06,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-12-13,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-12-20,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1974-12-27,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-01-03,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-01-10,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-01-17,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-01-24,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-01-31,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-02-07,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-02-14,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-02-21,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-02-28,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-03-07,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-03-14,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-03-21,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-03-28,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-04-04,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-04-11,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-04-18,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-04-25,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-05-02,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-05-09,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-05-16,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-05-23,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-05-30,0.35357903,0.35357903,0.35357903,0.35357903,False,False,False
1975-06-06,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-06-13,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-06-20,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-06-27,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-07-04,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-07-11,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-07-18,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-07-25,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-08-01,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-08-08,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-08-15,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-08-22,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-08-29,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-09-05,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-09-12,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-09-19,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-09-26,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-10-03,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-10-10,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-10-17,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-10-24,0.55000000,0.55000000,0.55000000,0.55000000,False,False,False
1975-10-31,0.55357903,0.55107371,0.55000000,0.55000000,False,False,False
1975-11-07,0.55357903,0.55107371,0.55000000,0.55000000,False,False,False
1975-11-14,0.55357903,0.55107371,0.55000000,0.55000000,False,False,False
1975-11-21,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1975-11-28,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1975-12-05,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1975-12-12,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1975-12-19,0.55357903,0.55357903,0.55357903,0.55357903,False,False,False
1975-12-26,0.59802347,0.59802347,0.59802347,0.59802347,False,False,False
1976-01-02,0.59802347,0.59802347,0.59802347,0.59802347,False,False,False
1976-01-09,0.59802347,0.59802347,0.59802347,0.59802347,False,False,False
1976-01-16,0.59802347,0.59802347,0.59802347,0.59802347,False,False,False
1976-01-23,0.64246791,0.64246791,0.64246791,0.64246791,False,False,False
1976-01-30,0.64246791,0.64246791,0.64246791,0.64246791,False,False,False
1976-02-06,0.64246791,0.64246791,0.64246791,0.64246791,False,False,False
1976-02-13,0.64246791,0.64246791,0.64246791,0.64246791,False,False,False
1976-02-20,0.68691236,0.68691236,0.68691236,0.68691236,False,False,False
1976-02-27,0.68691236,0.68691236,0.68691236,0.68691236,False,False,False
1976-03-05,0.68691236,0.68691236,0.68691236,0.68691236,False,False,False
1976-03-12,0.68691236,0.68691236,0.68691236,0.68691236,False,False,False
1976-03-19,0.73135680,0.73135680,0.73135680,0.73135680,False,False,False
