date,strategy,strategy_recommended_mix,strategy_medium_aggressive,strategy_aggressive,gross_strategy,gross_strategy_medium_aggressive,gross_strategy_aggressive,benchmark_100_equity,benchmark_80_20,benchmark_60_40,turnover,turnover_medium_aggressive,turnover_aggressive,medium_aggressive_leverage,aggressive_leverage,medium_aggressive_financing_cost,aggressive_financing_cost
1973-09-07,0.0029429428839119554,0.0029429428839119554,0.0029429428839119554,0.0029429428839119554,0.003927237714675615,0.003927237714675615,0.003927237714675615,0.004954626069915147,0.0062025470097782694,0.007450467949641391,0.4921474153818297,0.4921474153818297,0.4921474153818297,0.0,0.0,0.0,0.0
1973-09-14,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004954626069915147,0.0028371623943936547,0.0007196987188721623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-09-21,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004954626069915147,0.006901008548239808,0.008847391026564469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-09-28,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004741455999742026,0.004954626069915147,0.005913700855932107,0.006872775641949068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-10-05,0.009570490848567292,0.009570490848567292,0.009570490848567292,0.009570490848567292,0.009570490848567292,0.009570490848567292,0.009570490848567292,0.010431186913721469,0.009170334146361786,0.007909481379002105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-10-12,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.010431186913721469,0.010148795684823334,0.009866404455925199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-10-19,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.010431186913721469,0.007904564915592558,0.0053779429174636495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-10-26,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.009543873383773705,0.010431186913721469,0.009726487992515648,0.00902178907130983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-11-02,-0.01207958178744388,-0.01207958178744388,-0.01207958178744388,-0.01207958178744388,-0.01207958178744388,-0.01207958178744388,-0.01207958178744388,-0.014091760550055787,-0.011014946901583092,-0.007938133253110395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-11-09,-0.01207889042472197,-0.012078890424721968,-0.01207889042472197,-0.01207889042472197,-0.01207889042472197,-0.01207889042472197,-0.01207889042472197,-0.014091760550055787,-0.01157494690158309,-0.009058133253110388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-11-16,-0.01207889042472197,-0.012078890424721968,-0.01207889042472197,-0.01207889042472197,-0.01207889042472197,-0.01207889042472197,-0.01207889042472197,-0.014091760550055787,-0.010453408440044635,-0.006815056330033479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-11-23,-0.01207889042472197,-0.012078890424721968,-0.01207889042472197,-0.01207889042472197,-0.01207889042472197,-0.01207889042472197,-0.01207889042472197,-0.014091760550055787,-0.010734946901583104,-0.0073781332531104174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-11-30,-0.01261815334781282,-0.01261815334781282,-0.01261815334781282,-0.01261815334781282,-0.01207889042472197,-0.01207889042472197,-0.01207889042472197,-0.014091760550055787,-0.010875716132352319,-0.007659671714648849,0.26963146154542567,0.26963146154542567,0.26963146154542567,0.0,0.0,0.0,0.0
1973-12-07,-0.01621186114279385,-0.01621186114279385,-0.01621186114279385,-0.01621186114279385,-0.01621186114279385,-0.01621186114279385,-0.01621186114279385,-0.017457571911915992,-0.014408749837225104,-0.011359927762534212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-12-14,-0.013838499338812423,-0.013838499338812423,-0.013838499338812423,-0.013838499338812423,-0.013838499338812423,-0.013838499338812423,-0.013838499338812423,-0.017457571911915992,-0.01286682676030202,-0.008276081608688047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-12-21,-0.017291337612718182,-0.017291337612718182,-0.017291337612718182,-0.017291337612718182,-0.017291337612718182,-0.017291337612718182,-0.017291337612718182,-0.017457571911915992,-0.015109134452609719,-0.012760696993303445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-12-28,-0.017935860510220024,-0.017935860510220024,-0.017935860510220024,-0.017935860510220024,-0.017935860510220024,-0.017935860510220024,-0.017935860510220024,-0.017457571911915992,-0.015525288298763557,-0.013593004685611122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-01-04,0.002265642290175699,0.0030223302286242378,0.003346625059387897,0.003346625059387897,0.003346625059387897,0.003346625059387897,0.003346625059387897,0.0042285718844148334,0.0032286267383010853,0.0022286815921873375,0.540491384606099,0.0,0.0,0.0,0.0,0.0,0.0
1974-01-11,-0.0006206501425704566,0.0015511976459371497,0.0024819895552975527,0.0024819895552975527,-0.0006206501425704566,0.0024819895552975527,0.0024819895552975527,0.0042285718844148334,0.0026697805844549546,0.0011109892844950754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-01-18,0.004783893126660242,0.004683767190362235,0.004640856074805947,0.004640856074805947,0.004783893126660242,0.004640856074805947,0.004640856074805947,0.0042285718844148334,0.004072472892147244,0.003916373899879654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-01-25,0.0010019460112756684,0.0017349953398967627,0.002049159337877232,0.002049159337877232,0.0010019460112756684,0.00313014210708943,0.00313014210708943,0.0042285718844148334,0.0030913190459934087,0.001954066207571984,0.0,0.540491384606099,0.540491384606099,0.0,0.0,0.0,0.0
1974-02-01,-0.001942579634220455,-0.001942579634220455,-0.001942579634220455,-0.001942579634220455,-0.001942579634220455,-0.001942579634220455,-0.001942579634220455,-0.0062359047318087946,-0.004438723785447047,-0.0026415428390852993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-02-08,0.0007414107503950064,0.0007414107503950063,0.0007414107503950064,0.0007414107503950064,0.0007414107503950064,0.0007414107503950064,0.0007414107503950064,-0.0062359047318087946,-0.0037394930162162584,-0.0012430813006237208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-02-15,-0.003043132518835796,-0.003043132518835796,-0.003043132518835796,-0.003043132518835796,-0.003043132518835796,-0.003043132518835796,-0.003043132518835796,-0.0062359047318087946,-0.004722185323908575,-0.0032084659160083536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-02-22,-0.0052031325188357826,-0.0052031325188357826,-0.0052031325188357826,-0.0052031325188357826,-0.0052031325188357826,-0.0052031325188357826,-0.0052031325188357826,-0.0062359047318087946,-0.005282185323908571,-0.0043284659160083465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-03-01,-0.00042836579070860265,-0.00011336579070860268,2.1634209291397313e-05,2.1634209291397313e-05,2.1634209291397313e-05,2.1634209291397313e-05,2.1634209291397313e-05,0.008989753744776507,0.005919879918898124,0.00285000609301974,0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0
1974-03-08,0.0067461053631375925,0.006963727959291445,0.007056994786214525,0.007056994786214525,0.0067461053631375925,0.007056994786214525,0.007056994786214525,0.008989753744776507,0.0077441106881289065,0.006498467631481306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-03-15,0.001705239978522163,0.00015855969006061646,-0.0005043032907086178,-0.0005043032907086178,0.001705239978522163,-0.0005043032907086178,-0.0005043032907086178,0.008989753744776507,0.005783341457359659,0.0025769291699428093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-03-22,-8.956771378548035e-05,-0.0025794306945547026,-0.0036465148291700837,-0.0036465148291700837,-8.956771378548035e-05,-0.003196514829170084,-0.003196514829170084,0.008989753744776507,0.005087956841975062,0.0011861599391736156,0.0,0.22499999999999998,0.22499999999999998,0.0,0.0,0.0,0.0
1974-03-29,0.003877788055445252,0.0038777880554452518,0.003877788055445252,0.003877788055445252,0.003877788055445252,0.003877788055445252,0.003877788055445252,0.008989753744776507,0.006634495303513509,0.004279236862250511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-04-05,-0.011204113341556427,-0.011204113341556427,-0.011204113341556427,-0.011204113341556427,-0.011204113341556427,-0.011204113341556427,-0.011204113341556427,-0.012260982070610993,-0.011343785656488789,-0.010426589242366583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-04-12,-0.003228296033864142,-0.003228296033864142,-0.003228296033864142,-0.003228296033864142,-0.003228296033864142,-0.003228296033864142,-0.003228296033864142,-0.012260982070610993,-0.008258785656488797,-0.004256589242366601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-04-19,-0.008632190264633376,-0.008632190264633376,-0.008632190264633376,-0.008632190264633376,-0.008632190264633376,-0.008632190264633376,-0.008632190264633376,-0.012260982070610993,-0.010362247194950337,-0.008463512319289683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-04-26,-0.011599594110787195,-0.011284594110787194,-0.011149594110787194,-0.011149594110787194,-0.011149594110787194,-0.011149594110787194,-0.011149594110787194,-0.012260982070610993,-0.011339939502642634,-0.010418896934674276,0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0
1974-05-03,-0.0025650532095410662,-0.002734517151848762,-0.0028071445556949173,-0.0028071445556949173,-0.0025650532095410662,-0.0028071445556949173,-0.0028071445556949173,-0.0054671984679178776,-0.004219912620488153,-0.0029726267730584266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-05-10,-0.0019729137864641275,-0.0017763416710795048,-0.0016920964787718094,-0.0016920964787718094,-0.0019729137864641275,-0.0016920964787718094,-0.0016920964787718094,-0.0054671984679178776,-0.003799528005103525,-0.002131857542289172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-05-17,-0.0012533464787718497,-0.0008680772480026322,-0.0007029618633872533,-0.0007029618633872533,-0.0012533464787718497,-0.0002529618633872533,-0.0002529618633872533,-0.0054671984679178776,-0.003240297235872779,-0.0010133960038276788,0.0,0.22499999999999998,0.22499999999999998,0.0,0.0,0.0,0.0
1974-05-24,-0.0008946445556949158,-0.0008946445556949156,-0.0008946445556949158,-0.0008946445556949158,-0.0008946445556949158,-0.0008946445556949158,-0.0008946445556949158,-0.0054671984679178776,-0.002962604928180463,-0.0004580113884430472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-05-31,-0.0028763753249256415,-0.002876375324925641,-0.0028763753249256415,-0.0028763753249256415,-0.0028763753249256415,-0.0028763753249256415,-0.0028763753249256415,-0.0054671984679178776,-0.004505681851257353,-0.0035441652345968265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-06-07,0.0026541831667565314,0.0026541831667565314,0.0026541831667565314,0.0026541831667565314,0.0026541831667565314,0.0026541831667565314,0.0026541831667565314,0.0011457562098338148,0.0020458357370978066,0.002945915264361798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-06-14,0.0008931254744488628,0.0008931254744488628,0.0008931254744488628,0.0008931254744488628,0.0008931254744488628,0.0008931254744488628,0.0008931254744488628,0.0011457562098338148,0.0006435280447901321,0.00014129987974644952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-06-21,-0.00039600914093575776,0.00038099085906424226,0.0007139908590642423,0.0007139908590642423,0.0007139908590642423,0.0007139908590642423,0.0007139908590642423,0.0011457562098338148,0.0005050665063285897,-0.00013562319717663545,0.555,0.0,0.0,0.0,0.0,0.0,0.0
1974-06-28,0.0016625697615624442,0.0004953217413521674,-4.927410166522548e-06,-4.927410166522548e-06,0.0016625697615624442,-4.927410166522548e-06,-4.927410166522548e-06,0.0011457562098338148,-5.301041674833022e-05,-0.0012517770433304752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-07-05,-0.015276881712190816,-0.017080087954003915,-0.017852890629066673,-0.017852890629066673,-0.015276881712190816,-0.017852890629066673,-0.017852890629066673,-0.029653246469717565,-0.024408751021927907,-0.01916425557413825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-07-12,-0.015191208635267739,-0.018667347569388523,-0.02015712139829743,-0.02015712139829743,-0.015191208635267739,-0.01904712139829743,-0.01904712139829743,-0.029653246469717565,-0.02538605871423559,-0.02111887095875361,0.0,0.555,0.555,0.0,0.0,0.0,0.0
1974-07-19,-0.015191208635267739,-0.015191208635267737,-0.015191208635267739,-0.015191208635267739,-0.015191208635267739,-0.015191208635267739,-0.015191208635267739,-0.029653246469717565,-0.023700674098850984,-0.0177481017279844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-07-26,-0.015191208635267739,-0.015191208635267737,-0.015191208635267739,-0.015191208635267739,-0.015191208635267739,-0.015191208635267739,-0.015191208635267739,-0.029653246469717565,-0.022299904868081734,-0.014946563266445898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-08-02,-0.0030833966810392176,-0.0030833966810392176,-0.0030833966810392176,-0.0030833966810392176,-0.0030833966810392176,-0.0030833966810392176,-0.0030833966810392176,-0.007639042916574801,-0.008191618948644466,-0.008744194980714132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-08-09,-0.0031621466810392174,-0.003162146681039217,-0.0031621466810392174,-0.0031621466810392174,-0.0031621466810392174,-0.0031621466810392174,-0.0031621466810392174,-0.007639042916574801,-0.006785080487105984,-0.005931118057637166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-08-16,-0.0031621466810392174,-0.003162146681039217,-0.0031621466810392174,-0.0031621466810392174,-0.0031621466810392174,-0.0031621466810392174,-0.0031621466810392174,-0.007639042916574801,-0.005382388179413694,-0.0031257334422525873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-08-23,-0.0031621466810392174,-0.003162146681039217,-0.0031621466810392174,-0.0031621466810392174,-0.0031621466810392174,-0.0031621466810392174,-0.0031621466810392174,-0.007639042916574801,-0.007903542025567535,-0.008168041134560268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-08-30,-0.0031621466810392174,-0.003162146681039217,-0.0031621466810392174,-0.0031621466810392174,-0.0031621466810392174,-0.0031621466810392174,-0.0031621466810392174,-0.007639042916574801,-0.005237772794798286,-0.0028365026730217706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
