date,s1_equity,s2_equity,cycle_reentry_trigger,gdp_reentry_boost,soft_landing_reentry,soft_landing_regime,fixed_bond_mode,long_bond_share,gold_mode,bottom_tilt,fed_unemployment_bear_cross,cpi_yoy,real_10y,gdp_yoy,gdp_mom,sp_drawdown,unemployment_26w_change,shiller_fallback_stress,inflation_tightening_regime,stagflation_regime,confirmed_expansion_regime,oil_regime,oil_strong_regime,oil_momentum_26w,s3_equity,s3_bond,s3_raw_equity,s3_raw_bond,pe_branch,forward_pe_proxy
1962-06-15,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.2399463806970434,2.6500536193029567,6.730272632782075,0.0,-0.2245609144131585,-0.5,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.118350969387198
1962-06-22,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.2399463806970434,2.6600536193029565,6.730272632782075,0.0,-0.2245609144131585,-0.5,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.526359529884314
1962-06-29,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.2399463806970434,2.7600536193029566,6.730272632782075,0.0,-0.2245609144131585,-0.5,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.526359529884314
1962-07-06,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.0026737967914423,3.0173262032085573,6.0068727611334305,1.2295666652338832,-0.2058823529411764,-0.39999999999999947,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.601633068838098
1962-07-13,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.0026737967914423,2.9973262032085577,6.0068727611334305,0.0,-0.2058823529411764,-0.39999999999999947,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.67690660779188
1962-07-20,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.0026737967914423,3.0073262032085575,6.0068727611334305,0.0,-0.2058823529411764,-0.39999999999999947,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.75218014674567
1962-07-27,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.0026737967914423,3.0173262032085573,6.0068727611334305,0.0,-0.2058823529411764,-0.39999999999999947,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.827453685699453
1962-08-03,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.135604542418167,2.8743954575818327,6.0068727611334305,0.0,-0.18427655422358502,0.20000000000000018,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.917288178966647
1962-08-10,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.135604542418167,2.854395457581833,6.0068727611334305,0.0,-0.18427655422358502,0.20000000000000018,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.00712267223384
1962-08-17,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.135604542418167,2.824395457581833,6.0068727611334305,0.0,-0.18427655422358502,0.20000000000000018,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.096957165501035
1962-08-24,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.135604542418167,2.814395457581833,6.0068727611334305,0.0,-0.18427655422358502,0.20000000000000018,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.18679165876823
1962-08-31,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.000667111407605,2.959332888592395,6.0068727611334305,0.0,-0.18427655422358502,0.10000000000000053,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.18679165876823
1962-09-07,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.4676450967311627,2.542354903268837,6.0068727611334305,0.0,-0.1915249512127125,0.0,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.124484260056803
1962-09-14,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.4676450967311627,2.5223549032688375,6.0068727611334305,0.0,-0.1915249512127125,0.0,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.06217686134538
1962-09-21,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.4676450967311627,2.5123549032688373,6.0068727611334305,0.0,-0.1915249512127125,0.0,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.999869462633956
1962-09-28,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.4676450967311627,2.4723549032688372,6.0068727611334305,0.0,-0.1915249512127125,0.0,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.937562063922535
1962-10-05,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.3342228152101399,2.58577718478986,4.3098468185995165,0.32940187184664627,-0.21703373292444927,-0.1999999999999993,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.75045081236505
1962-10-12,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.3342228152101399,2.60577718478986,4.3098468185995165,0.0,-0.21703373292444927,-0.1999999999999993,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.56333956080756
1962-10-19,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.3342228152101399,2.54577718478986,4.3098468185995165,0.0,-0.21703373292444927,-0.1999999999999993,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.376228309250074
1962-10-26,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.3342228152101399,2.5957771847898603,4.3098468185995165,0.0,-0.21703373292444927,-0.1999999999999993,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.189117057692588
1962-11-02,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.3342228152101399,2.5757771847898603,4.3098468185995165,0.0,-0.16308893225536658,0.20000000000000018,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.41225605694875
1962-11-09,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.3342228152101399,2.5557771847898603,4.3098468185995165,0.0,-0.16308893225536658,0.20000000000000018,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.63539505620491
1962-11-16,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.3342228152101399,2.5957771847898603,4.3098468185995165,0.0,-0.16308893225536658,0.20000000000000018,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.85853405546107
1962-11-23,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.3342228152101399,2.58577718478986,4.3098468185995165,0.0,-0.16308893225536658,0.20000000000000018,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.081673054717232
1962-11-30,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.2329223592135952,2.6870776407864048,4.3098468185995165,0.0,-0.16308893225536658,0.20000000000000018,True,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.081673054717232
1962-12-07,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.2329223592135952,2.677077640786405,4.3098468185995165,0.0,-0.12684694730972956,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.209944274178135
1962-12-14,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.2329223592135952,2.637077640786405,4.3098468185995165,0.0,-0.12684694730972956,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.338215493639034
1962-12-21,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.2329223592135952,2.577077640786405,4.3098468185995165,0.0,-0.12684694730972956,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.466486713099936
1962-12-28,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.2329223592135952,2.6070776407864047,4.3098468185995165,0.0,-0.12684694730972956,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.594757932560835
1963-01-04,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.331557922769644,2.508442077230356,3.601109802250946,1.0920904258454156,-0.09311402286032888,0.2999999999999998,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.74816063794082
1963-01-11,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.331557922769644,2.468442077230356,3.601109802250946,0.0,-0.09311402286032888,0.2999999999999998,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.901563343320806
1963-01-18,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.331557922769644,2.508442077230356,3.601109802250946,0.0,-0.09311402286032888,0.2999999999999998,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.05496604870079
1963-01-25,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.331557922769644,2.518442077230356,3.601109802250946,0.0,-0.09311402286032888,0.2999999999999998,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.208368754080777
1963-02-01,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.2288276320159497,2.65117236798405,3.601109802250946,0.0,-0.08112628937831046,0.20000000000000018,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.251896829443254
1963-02-08,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.2288276320159497,2.6811723679840505,3.601109802250946,0.0,-0.08112628937831046,0.20000000000000018,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.295424904805728
1963-02-15,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.2288276320159497,2.6811723679840505,3.601109802250946,0.0,-0.08112628937831046,0.20000000000000018,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.338952980168205
1963-02-22,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.2288276320159497,2.7211723679840505,3.601109802250946,0.0,-0.08112628937831046,0.20000000000000018,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.382481055530683
1963-03-01,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.1269472986410234,2.8030527013589768,3.601109802250946,0.0,-0.08461109562308322,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.34860287223683
1963-03-08,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.1269472986410234,2.7930527013589765,3.601109802250946,0.0,-0.08461109562308322,0.10000000000000053,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.31472468894298
1963-03-15,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.1269472986410234,2.7930527013589765,3.601109802250946,0.0,-0.08461109562308322,0.10000000000000053,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.280846505649126
1963-03-22,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.1269472986410234,2.8030527013589768,3.601109802250946,0.0,-0.08461109562308322,0.10000000000000053,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.246968322355276
1963-03-29,0.8,0.8,,False,False,False,True,0.5,False,True,False,1.1269472986410234,2.823052701358977,3.601109802250946,0.0,-0.08461109562308322,0.10000000000000053,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.246968322355276
1963-04-05,0.8,0.8,,False,False,False,True,0.5,False,True,False,0.893743793445867,3.056256206554133,3.824586006509767,1.122414332466426,-0.041538890437691545,0.2999999999999998,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.40647341718165
1963-04-12,0.8,0.8,,False,False,False,True,0.5,False,True,False,0.893743793445867,3.106256206554133,3.824586006509767,0.0,-0.041538890437691545,0.2999999999999998,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.565978512008023
1963-04-19,0.8,0.8,,False,False,False,True,0.5,False,True,False,0.893743793445867,3.0762562065541332,3.824586006509767,0.0,-0.041538890437691545,0.2999999999999998,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.725483606834395
1963-04-26,0.8,0.8,,False,False,False,True,0.5,False,True,False,0.893743793445867,3.056256206554133,3.824586006509767,0.0,-0.041538890437691545,0.2999999999999998,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.88498870166077
1963-05-03,0.8,0.8,,False,False,False,True,0.5,False,True,False,0.8928571428571619,3.0371428571428383,3.824586006509767,0.0,-0.022302759966545738,0.20000000000000018,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.92476728308082
1963-05-10,0.8,0.8,,False,False,False,True,0.5,False,True,False,0.8928571428571619,3.0371428571428383,3.824586006509767,0.0,-0.022302759966545738,0.20000000000000018,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.964545864500867
1963-05-17,0.8,0.8,,False,False,False,True,0.5,False,True,False,0.8928571428571619,3.027142857142838,3.824586006509767,0.0,-0.022302759966545738,0.20000000000000018,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,19.00432444592092
1963-05-24,0.8,0.8,,False,False,False,True,0.5,False,True,False,0.8928571428571619,3.0571428571428383,3.824586006509767,0.0,-0.022302759966545738,0.20000000000000018,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,19.044103027340967
1963-05-31,0.8,0.8,,False,False,False,True,0.5,False,True,False,0.9930486593843213,2.9669513406156787,3.824586006509767,0.0,-0.022302759966545738,0.20000000000000018,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,19.017423214793993
1963-06-07,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.3240648791790655,2.6659351208209348,3.824586006509767,0.0,-0.02272093671591857,0.09999999999999964,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.9353196268459
1963-06-14,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.3240648791790655,2.6659351208209348,3.824586006509767,0.0,-0.02272093671591857,0.09999999999999964,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.853216038897806
1963-06-21,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.3240648791790655,2.6759351208209345,3.824586006509767,0.0,-0.02272093671591857,0.09999999999999964,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.771112450949712
1963-06-28,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.3240648791790655,2.6759351208209345,3.824586006509767,0.0,-0.02272093671591857,0.09999999999999964,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.628780376830942
1963-07-05,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.5552614162806178,2.4847385837193823,4.818697418135365,2.1988309915998316,-0.037217730694173445,-0.10000000000000053,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.34547081698424
1963-07-12,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.5552614162806178,2.4747385837193825,4.818697418135365,0.0,-0.037217730694173445,-0.10000000000000053,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,18.062161257137532
1963-07-19,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.5552614162806178,2.464738583719382,4.818697418135365,0.0,-0.037217730694173445,-0.10000000000000053,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.77885169729083
1963-07-26,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.5552614162806178,2.4347385837193825,4.818697418135365,0.0,-0.037217730694173445,-0.10000000000000053,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.500785665363118
1963-08-02,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.5521796565389767,2.4378203434610235,4.818697418135365,0.0,-0.010593810984109164,-0.5,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.41314133426829
1963-08-09,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.5521796565389767,2.4478203434610233,4.818697418135365,0.0,-0.010593810984109164,-0.5,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.325497003173467
1963-08-16,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.5521796565389767,2.4478203434610233,4.818697418135365,0.0,-0.010593810984109164,-0.5,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.237852672078642
1963-08-23,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.5521796565389767,2.4478203434610233,4.818697418135365,0.0,-0.010593810984109164,-0.5,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.151762932803436
1963-08-30,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.5521796565389767,2.467820343461023,4.818697418135365,0.0,-0.010593810984109164,-0.2999999999999998,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.994467609499615
1963-09-06,0.8,0.8,,False,False,True,True,0.5,False,True,False,0.9861932938855844,3.1038067061144154,4.818697418135365,0.0,0.0,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.903493082115993
1963-09-13,0.8,0.8,,False,False,True,True,0.5,False,True,False,0.9861932938855844,3.1038067061144154,4.818697418135365,0.0,0.0,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.812518554732375
1963-09-20,0.8,0.8,,False,False,True,True,0.5,False,True,False,0.9861932938855844,3.083806706114416,4.818697418135365,0.0,0.0,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.801654206327797
1963-09-27,0.8,0.8,,False,False,True,True,0.5,False,True,False,0.9861932938855844,3.083806706114416,4.818697418135365,0.0,0.0,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.861168528616577
1963-10-04,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.2179065174456882,2.862093482554312,5.159809846807195,0.6559047456915268,0.0,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.82389769225419
1963-10-11,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.2179065174456882,2.8820934825543114,5.159809846807195,0.0,0.0,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.773814979360314
1963-10-18,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.2179065174456882,2.902093482554312,5.159809846807195,0.0,0.0,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.723732266466442
1963-10-25,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.2179065174456882,2.902093482554312,5.159809846807195,0.0,0.0,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.680456027203988
1963-11-01,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.3166556945358954,2.833344305464105,5.159809846807195,0.0,-0.005614131178967474,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.623532978233488
1963-11-08,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.3166556945358954,2.8433443054641048,5.159809846807195,0.0,-0.005614131178967474,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.575773232735145
1963-11-15,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.3166556945358954,2.793344305464105,5.159809846807195,0.0,-0.005614131178967474,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.524371366256336
1963-11-22,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.3166556945358954,2.7733443054641045,5.159809846807195,0.0,-0.005614131178967474,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.472969499777527
1963-11-29,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.3166556945358954,2.7633443054641047,5.159809846807195,0.0,-0.005614131178967474,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.465678805737735
1963-12-06,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.6458196181698526,2.4641803818301478,5.159809846807195,0.0,0.0,-0.09999999999999964,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.52896584829355
1963-12-13,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.6458196181698526,2.4841803818301473,5.159809846807195,0.0,0.0,-0.09999999999999964,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.59589501182983
1963-12-20,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.6458196181698526,2.504180381830148,5.159809846807195,0.0,0.0,-0.09999999999999964,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.662824175366104
1963-12-27,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.6458196181698526,2.504180381830148,5.159809846807195,0.0,0.0,-0.09999999999999964,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.729753338902384
1964-01-03,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.6425755584756896,2.5074244415243108,6.217339646105979,2.108713584963695,0.0,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.79972815207109
1964-01-10,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.6425755584756896,2.53742444152431,6.217339646105979,0.0,0.0,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.867552785543502
1964-01-17,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.6425755584756896,2.5274244415243103,6.217339646105979,0.0,0.0,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.935377419015918
1964-01-24,0.8,0.8,,False,False,True,False,0.25,False,True,False,1.6425755584756896,2.53742444152431,6.217339646105979,0.0,0.0,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.003202052488334
1964-01-31,0.8,0.8,,False,False,False,False,0.25,False,True,False,1.5091863517060489,2.6408136482939515,6.217339646105979,0.0,0.0,0.1999999999999993,False,False,False,False,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.00105187279204
1964-02-07,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.4107611548556331,2.7292388451443665,6.217339646105979,0.0,0.0,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.997698469388403
1964-02-14,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.4107611548556331,2.7192388451443668,6.217339646105979,0.0,0.0,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.992815076868364
1964-02-21,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.4107611548556331,2.7292388451443665,6.217339646105979,0.0,0.0,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.986402797220855
1964-02-28,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.3110455588331682,2.8689544411668315,6.217339646105979,0.0,0.0,0.0,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.97999051757335
1964-03-06,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.4093739757456536,2.780626024254347,6.217339646105979,0.0,0.0,-0.09999999999999964,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.999120975285223
1964-03-13,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.4093739757456536,2.810626024254346,6.217339646105979,0.0,0.0,-0.09999999999999964,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.017600995996588
1964-03-20,0.8,0.8,,False,False,True,True,0.75,False,True,False,1.4093739757456536,2.8406260242543464,6.217339646105979,0.0,0.0,-0.09999999999999964,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.035431705465697
1964-03-27,0.8,0.8,,False,False,True,True,0.75,False,True,False,1.4093739757456536,2.8406260242543464,6.217339646105979,0.0,0.0,-0.09999999999999964,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.053262414934803
1964-04-03,0.8,0.8,,False,False,True,True,0.75,False,True,False,1.5419947506561726,2.7080052493438274,6.182313598326505,1.0890683785215627,0.0,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.05945430433149
1964-04-10,0.8,0.8,,False,False,True,True,0.75,False,True,False,1.5419947506561726,2.678005249343827,6.182313598326505,0.0,0.0,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.066386535508922
1964-04-17,0.8,0.8,,False,False,True,True,0.75,False,True,False,1.5419947506561726,2.6980052493438276,6.182313598326505,0.0,0.0,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.074057851240298
1964-04-24,0.8,0.8,,False,False,True,True,0.75,False,True,False,1.5419947506561726,2.688005249343828,6.182313598326505,0.0,0.0,-0.20000000000000018,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.081729166971673
1964-05-01,0.8,0.8,,False,False,True,True,0.75,False,True,False,1.5404785316289749,2.679521468371025,6.182313598326505,0.0,0.0,-0.6000000000000005,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.070145132794593
1964-05-08,0.8,0.8,,False,False,True,True,0.75,False,True,False,1.5404785316289749,2.6595214683710253,6.182313598326505,0.0,0.0,-0.6000000000000005,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.05625388055094
1964-05-15,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.5404785316289749,2.6495214683710255,6.182313598326505,0.0,0.0,-0.6000000000000005,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.040061025543032
1964-05-22,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.5404785316289749,2.6595214683710253,6.182313598326505,0.0,0.0,-0.6000000000000005,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.023868170535124
1964-05-29,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.5404785316289749,2.6495214683710255,6.182313598326505,0.0,0.0,-0.6000000000000005,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,17.016380151552344
1964-06-05,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.3067624959163693,2.8732375040836304,6.182313598326505,0.0,-0.00594648166501488,-0.2999999999999998,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.932558483941428
1964-06-12,0.8,0.8,,False,False,True,True,0.5,False,True,False,1.3067624959163693,2.8732375040836304,6.182313598326505,0.0,-0.00594648166501488,-0.2999999999999998,False,False,False,True,False,False,,0.8607370769091486,0.13926292309085142,0.9,0.1,rising,16.846525598365655
